nombre,Cedula,codigoRuta,nombreRuta,codigoRamal,nombreRamal,mes,anho,carreras,Origen
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,4,2021,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,4,2022,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,4,2023,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,4,2024,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,5,2019,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,5,2020,21.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,5,2021,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,5,2022,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,5,2023,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,5,2024,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,6,2019,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,6,2020,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,6,2021,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,6,2022,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,6,2023,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,6,2024,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,7,2019,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,7,2020,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,7,2021,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,7,2022,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,7,2023,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,7,2024,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,8,2019,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,8,2020,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,8,2021,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,8,2022,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,8,2023,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,8,2024,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,9,2019,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,9,2020,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,9,2021,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,9,2022,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,9,2023,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,9,2024,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,10,2018,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,10,2019,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,10,2020,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,10,2021,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,10,2022,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,10,2023,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,10,2024,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,11,2018,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,11,2019,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,11,2020,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,11,2021,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,11,2022,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,11,2023,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,11,2024,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,12,2018,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,12,2019,42.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,12,2020,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,12,2021,46.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,12,2022,44.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,12,2023,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0616,ALAJUELA-AZUCENAS-LA LOMA,12,2024,40.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,1,2019,378.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,1,2020,378.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,1,2021,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,1,2022,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,1,2023,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,1,2024,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,1,2025,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,2,2019,336.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,2,2020,336.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,2,2021,216.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,2,2022,216.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,2,2023,216.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,2,2024,225.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,3,2019,364.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,3,2020,236.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,3,2021,243.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,3,2022,243.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,3,2023,243.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,3,2024,243.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,4,2019,364.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,4,2020,124.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,4,2021,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,4,2022,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,4,2023,225.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,4,2024,225.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,5,2019,378.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,5,2020,200.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,5,2021,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,5,2022,234.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,5,2023,243.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,5,2024,243.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,6,2019,350.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,6,2020,200.0,SIR
"CAGUA DE ALAJUELA, S.A.",3-101-073290,227,ALAJUELA-CANOAS-PROVIDENCIA-GUADALUPE-PUENTE NEGRO-LOS ANGELES-EL LLANO-LA GUARIA Y VICEVERSA,R0617,ALAJUELA-CALLE ATRAS-LOS ANGELES-EL LLANO-LA GUARIA-CALLE FLORY,6,2021,234.0,SIR
